"Language","Participant","Gender","Word","VOT","NumSyllables","Plosive","Voicing","CV","Vowels","Interview_English","Vocabulary_English","EnglishScore","besten100","interen100","Place","Place.sum","Height.Num","Front.Num"
"Spanish","f9","f","bata",-64,2,"b","voiced","ba","a",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Spanish","f9","f","bici",-94,2,"b","voiced","bi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Spanish","f9","f","boca",-63,2,"b","voiced","bo","o",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Spanish","f9","f","bolsa",-62,2,"b","voiced","bo","o",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Spanish","f9","f","bolso",-56,2,"b","voiced","bo","o",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Spanish","f9","f","bosque",-62,2,"b","voiced","bo","o",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Spanish","f9","f","buho",-94,2,"b","voiced","bu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Spanish","f9","f","burro",-68,2,"b","voiced","bu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Spanish","f9","f","cabra",16,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","calvo",20,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","cama",19,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","carcel",22,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","carne",22,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","carro",17,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","carta",19,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","casa",21,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","codo",28,2,"k","voiceless","ko","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","culo",29,2,"k","voiceless","ku","u",4,52,80,0.8,0.8,"dorsal","dorsal","high","back"
"Spanish","f9","f","dado",-62,2,"d","voiced","da","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","danza",-35,2,"d","voiced","da","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","dardo",-90,2,"d","voiced","da","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","dedo",-69,2,"d","voiced","de","e",4,52,80,0.8,0.8,"coronal","coronal","non-high","front"
"Spanish","f9","f","dia",-85,2,"d","voiced","di","i",4,52,80,0.8,0.8,"coronal","coronal","high","front"
"Spanish","f9","f","doble",-59,2,"d","voiced","do","o",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","doce",-59,2,"d","voiced","do","o",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","dos",-71,1,"d","voiced","do","o",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","dulces",-29,2,"d","voiced","du","u",4,52,80,0.8,0.8,"coronal","coronal","high","back"
"Spanish","f9","f","duro",-69,2,"d","voiced","du","u",4,52,80,0.8,0.8,"coronal","coronal","high","back"
"Spanish","f9","f","gafas",-82,2,"g","voiced","ga","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","gallo",-40,2,"g","voiced","ga","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","garra",-51,2,"g","voiced","ga","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","golf",-50,1,"g","voiced","go","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","golpe",-50,2,"g","voiced","go","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","gorra",-75,2,"g","voiced","go","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","gota",-66,2,"g","voiced","go","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","guino",-60,2,"g","voiced","gu","u",4,52,80,0.8,0.8,"dorsal","dorsal","high","back"
"Spanish","f9","f","gordo",-77,2,"g","voiced","go","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Spanish","f9","f","pico",7,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Spanish","f9","f","pina",13,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Spanish","f9","f","pino",7,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Spanish","f9","f","pinza",7,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Spanish","f9","f","pipas",7,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Spanish","f9","f","pollo",17,2,"p","voiceless","po","o",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Spanish","f9","f","pua",14,2,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Spanish","f9","f","pulpo",20,2,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Spanish","f9","f","puno",14,2,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Spanish","f9","f","puzle",15,2,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Spanish","f9","f","tanque",12,2,"t","voiceless","ta","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","tarro",10,2,"t","voiceless","ta","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","taza",10,2,"t","voiceless","ta","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","techo",8,2,"t","voiceless","te","e",4,52,80,0.8,0.8,"coronal","coronal","non-high","front"
"Spanish","f9","f","teja",14,2,"t","voiceless","te","e",4,52,80,0.8,0.8,"coronal","coronal","non-high","front"
"Spanish","f9","f","timbre",15,2,"t","voiceless","ti","i",4,52,80,0.8,0.8,"coronal","coronal","high","front"
"Spanish","f9","f","tiza",16,2,"t","voiceless","ti","i",4,52,80,0.8,0.8,"coronal","coronal","high","front"
"Spanish","f9","f","toro",10,2,"t","voiceless","to","o",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Spanish","f9","f","tubo",13,2,"t","voiceless","tu","u",4,52,80,0.8,0.8,"coronal","coronal","high","back"
"Spanish","f9","f","tumba",15,2,"t","voiceless","tu","u",4,52,80,0.8,0.8,"coronal","coronal","high","back"
"Basque","f9","f","bat",-65,1,"b","voiced","ba","a",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Basque","f9","f","begi",-94,2,"b","voiced","be","e",4,52,80,0.8,0.8,"labial","labial","non-high","front"
"Basque","f9","f","behi",-154,1,"b","voiced","be","e",4,52,80,0.8,0.8,"labial","labial","non-high","front"
"Basque","f9","f","beltz",-43,1,"b","voiced","be","e",4,52,80,0.8,0.8,"labial","labial","non-high","front"
"Basque","f9","f","berde",-44,2,"b","voiced","be","e",4,52,80,0.8,0.8,"labial","labial","non-high","front"
"Basque","f9","f","beso",-130,2,"b","voiced","be","e",4,52,80,0.8,0.8,"labial","labial","non-high","front"
"Basque","f9","f","bi",-67,1,"b","voiced","bi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Basque","f9","f","bide",-88,2,"b","voiced","bi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Basque","f9","f","bihotz",-71,1,"b","voiced","bi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Basque","f9","f","bost",-43,1,"b","voiced","bo","o",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Basque","f9","f","dantza",-51,2,"d","voiced","da","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","data",-48,2,"d","voiced","da","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","dei",-70,1,"d","voiced","de","e",4,52,80,0.8,0.8,"coronal","coronal","non-high","front"
"Basque","f9","f","denda",-62,2,"d","voiced","de","e",4,52,80,0.8,0.8,"coronal","coronal","non-high","front"
"Basque","f9","f","diru",-55,2,"d","voiced","di","i",4,52,80,0.8,0.8,"coronal","coronal","high","front"
"Basque","f9","f","done",-60,2,"d","voiced","do","o",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","donuts",-60,2,"d","voiced","do","o",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","dorre",-76,2,"d","voiced","do","o",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","dutxa",-48,2,"d","voiced","du","u",4,52,80,0.8,0.8,"coronal","coronal","high","back"
"Basque","f9","f","galtza",-61,2,"g","voiced","ga","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","ganba",-45,2,"g","voiced","ga","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","garbi",-33,2,"g","voiced","ga","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","gazta",-57,2,"g","voiced","ga","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","gehi",-55,1,"g","voiced","ge","e",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","front"
"Basque","f9","f","gela",-68,2,"g","voiced","ge","e",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","front"
"Basque","f9","f","gezi",-48,2,"g","voiced","ge","e",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","front"
"Basque","f9","f","giltza",-37,2,"g","voiced","gi","i",4,52,80,0.8,0.8,"dorsal","dorsal","high","front"
"Basque","f9","f","gorri",-79,2,"g","voiced","go","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","kanpo",21,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","karga",24,2,"k","voiceless","ka","a",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","ke",23,1,"k","voiceless","ke","e",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","front"
"Basque","f9","f","keinu",15,2,"k","voiceless","ke","e",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","front"
"Basque","f9","f","ken",30,1,"k","voiceless","ke","e",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","front"
"Basque","f9","f","koko",37,2,"k","voiceless","ko","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","kolpe",24,2,"k","voiceless","ko","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","kontu",22,2,"k","voiceless","ko","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","kopa",24,2,"k","voiceless","ko","o",4,52,80,0.8,0.8,"dorsal","dorsal","non-high","back"
"Basque","f9","f","kutxa",32,2,"k","voiceless","ku","u",4,52,80,0.8,0.8,"dorsal","dorsal","high","back"
"Basque","f9","f","pila",7,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Basque","f9","f","pintxo",14,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Basque","f9","f","pipa",6,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Basque","f9","f","pisu",12,2,"p","voiceless","pi","i",4,52,80,0.8,0.8,"labial","labial","high","front"
"Basque","f9","f","porru",14,2,"p","voiceless","po","o",4,52,80,0.8,0.8,"labial","labial","non-high","back"
"Basque","f9","f","pultsu",15,2,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Basque","f9","f","puma",15,2,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Basque","f9","f","punta",21,2,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Basque","f9","f","putre",15,2,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Basque","f9","f","putz",14,1,"p","voiceless","pu","u",4,52,80,0.8,0.8,"labial","labial","high","back"
"Basque","f9","f","talde",10,2,"t","voiceless","ta","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","tanta",11,2,"t","voiceless","ta","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","tanto",9,2,"t","voiceless","ta","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","tarta",12,2,"t","voiceless","ta","a",4,52,80,0.8,0.8,"coronal","coronal","non-high","back"
"Basque","f9","f","te",17,1,"t","voiceless","te","e",4,52,80,0.8,0.8,"coronal","coronal","non-high","front"
"Basque","f9","f","teila",17,2,"t","voiceless","te","e",4,52,80,0.8,0.8,"coronal","coronal","non-high","front"
"Basque","f9","f","tigre",23,2,"t","voiceless","ti","i",4,52,80,0.8,0.8,"coronal","coronal","high","front"
"Basque","f9","f","tinta",17,2,"t","voiceless","ti","i",4,52,80,0.8,0.8,"coronal","coronal","high","front"
"Basque","f9","f","tunel",28,2,"t","voiceless","tu","u",4,52,80,0.8,0.8,"coronal","coronal","high","back"
"Basque","f9","f","tutu",16,2,"t","voiceless","tu","u",4,52,80,0.8,0.8,"coronal","coronal","high","back"
"Basque","m7","m","begi",-126,2,"b","voiced","be","e",4,65,90,1,0.8,"labial","labial","non-high","front"
"Basque","m7","m","behi",-130,1,"b","voiced","be","e",4,65,90,1,0.8,"labial","labial","non-high","front"
"Basque","m7","m","beltz",-100,1,"b","voiced","be","e",4,65,90,1,0.8,"labial","labial","non-high","front"
"Basque","m7","m","berde",-84,2,"b","voiced","be","e",4,65,90,1,0.8,"labial","labial","non-high","front"
"Basque","m7","m","beso",-104,2,"b","voiced","be","e",4,65,90,1,0.8,"labial","labial","non-high","front"
"Basque","m7","m","bi",-124,1,"b","voiced","bi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Basque","m7","m","bide",-80,2,"b","voiced","bi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Basque","m7","m","bihotz",-120,2,"b","voiced","bi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Basque","m7","m","bost",-69,1,"b","voiced","bo","o",4,65,90,1,0.8,"labial","labial","non-high","back"
"Basque","m7","m","dantza",-98,2,"d","voiced","da","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","data",-95,2,"d","voiced","da","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","dei",-82,1,"d","voiced","de","e",4,65,90,1,0.8,"coronal","coronal","non-high","front"
"Basque","m7","m","denda",-140,2,"d","voiced","de","e",4,65,90,1,0.8,"coronal","coronal","non-high","front"
"Basque","m7","m","dike",-112,2,"d","voiced","di","i",4,65,90,1,0.8,"coronal","coronal","high","front"
"Basque","m7","m","diru",-66,2,"d","voiced","di","i",4,65,90,1,0.8,"coronal","coronal","high","front"
"Basque","m7","m","done",-83,2,"d","voiced","do","o",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","donuts",-55,2,"d","voiced","do","o",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","dorre",-101,2,"d","voiced","do","o",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","dutxa",-56,2,"d","voiced","du","u",4,65,90,1,0.8,"coronal","coronal","high","back"
"Basque","m7","m","galtza",-109,2,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","ganba",-85,2,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","garbi",-74,2,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","gatz",-84,1,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","gazta",-114,2,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","gehi",-46,1,"g","voiced","ge","e",4,65,90,1,0.8,"dorsal","dorsal","non-high","front"
"Basque","m7","m","gela",-49,2,"g","voiced","ge","e",4,65,90,1,0.8,"dorsal","dorsal","non-high","front"
"Basque","m7","m","gezi",-82,2,"g","voiced","ge","e",4,65,90,1,0.8,"dorsal","dorsal","non-high","front"
"Basque","m7","m","gorri",-131,2,"g","voiced","go","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","kanpo",29,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","karga",37,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","ke",36,1,"k","voiceless","ke","e",4,65,90,1,0.8,"dorsal","dorsal","non-high","front"
"Basque","m7","m","keinu",36,2,"k","voiceless","ke","e",4,65,90,1,0.8,"dorsal","dorsal","non-high","front"
"Basque","m7","m","ken",42,1,"k","voiceless","ke","e",4,65,90,1,0.8,"dorsal","dorsal","non-high","front"
"Basque","m7","m","koko",36,2,"k","voiceless","ko","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","kolpe",36,2,"k","voiceless","ko","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","kontu",32,2,"k","voiceless","ko","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","kopa",32,2,"k","voiceless","ko","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Basque","m7","m","kutxa",37,2,"k","voiceless","ku","u",4,65,90,1,0.8,"dorsal","dorsal","high","back"
"Basque","m7","m","pila",8,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Basque","m7","m","pintxo",7,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Basque","m7","m","pipa",9,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Basque","m7","m","pisu",12,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Basque","m7","m","porru",17,2,"p","voiceless","po","o",4,65,90,1,0.8,"labial","labial","non-high","back"
"Basque","m7","m","pultsu",15,2,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Basque","m7","m","puma",16,2,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Basque","m7","m","punta",52,2,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Basque","m7","m","putre",14,2,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Basque","m7","m","putz",17,1,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Basque","m7","m","talde",8,2,"t","voiceless","ta","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","tanta",16,2,"t","voiceless","ta","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","tanto",12,2,"t","voiceless","ta","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","tarta",16,2,"t","voiceless","ta","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Basque","m7","m","te",16,1,"t","voiceless","te","e",4,65,90,1,0.8,"coronal","coronal","non-high","front"
"Basque","m7","m","teila",13,2,"t","voiceless","te","e",4,65,90,1,0.8,"coronal","coronal","non-high","front"
"Basque","m7","m","tigre",14,2,"t","voiceless","ti","i",4,65,90,1,0.8,"coronal","coronal","high","front"
"Basque","m7","m","tinta",21,2,"t","voiceless","ti","i",4,65,90,1,0.8,"coronal","coronal","high","front"
"Basque","m7","m","tunel",15,2,"t","voiceless","tu","u",4,65,90,1,0.8,"coronal","coronal","high","back"
"Basque","m7","m","tutu",18,2,"t","voiceless","tu","u",4,65,90,1,0.8,"coronal","coronal","high","back"
"Spanish","m7","m","barba",-134,2,"b","voiced","ba","a",4,65,90,1,0.8,"labial","labial","non-high","back"
"Spanish","m7","m","barca",-89,2,"b","voiced","ba","a",4,65,90,1,0.8,"labial","labial","non-high","back"
"Spanish","m7","m","bata",-89,2,"b","voiced","ba","a",4,65,90,1,0.8,"labial","labial","non-high","back"
"Spanish","m7","m","bici",-60,2,"b","voiced","bi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Spanish","m7","m","boca",-123,2,"b","voiced","bo","o",4,65,90,1,0.8,"labial","labial","non-high","back"
"Spanish","m7","m","bolsa",-70,2,"b","voiced","bo","o",4,65,90,1,0.8,"labial","labial","non-high","back"
"Spanish","m7","m","bolso",-68,2,"b","voiced","bo","o",4,65,90,1,0.8,"labial","labial","non-high","back"
"Spanish","m7","m","bosque",-115,2,"b","voiced","bo","o",4,65,90,1,0.8,"labial","labial","non-high","back"
"Spanish","m7","m","buho",-93,2,"b","voiced","bu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Spanish","m7","m","burro",-107,2,"b","voiced","bu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Spanish","m7","m","cabra",34,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","calvo",29,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","cama",47,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","carcel",35,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","carne",34,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","carro",33,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","carta",28,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","casa",36,2,"k","voiceless","ka","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","codo",34,2,"k","voiceless","ko","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","culo",45,2,"k","voiceless","ku","u",4,65,90,1,0.8,"dorsal","dorsal","high","back"
"Spanish","m7","m","dado",-120,2,"d","voiced","da","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","danza",-79,2,"d","voiced","da","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","dardo",-109,2,"d","voiced","da","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","dedo",-123,2,"d","voiced","de","e",4,65,90,1,0.8,"coronal","coronal","non-high","front"
"Spanish","m7","m","dia",-114,2,"d","voiced","di","i",4,65,90,1,0.8,"coronal","coronal","high","front"
"Spanish","m7","m","doble",-74,2,"d","voiced","do","o",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","doce",-88,2,"d","voiced","do","o",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","dos",-97,1,"d","voiced","do","o",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","dulces",-64,2,"d","voiced","du","u",4,65,90,1,0.8,"coronal","coronal","high","back"
"Spanish","m7","m","duro",-108,2,"d","voiced","du","u",4,65,90,1,0.8,"coronal","coronal","high","back"
"Spanish","m7","m","gafas",-72,2,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","gallo",-127,2,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","garra",-84,2,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","gato",-55,2,"g","voiced","ga","a",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","golpe",-130,2,"g","voiced","go","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","gorra",-144,2,"g","voiced","go","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","gota",-109,2,"g","voiced","go","o",4,65,90,1,0.8,"dorsal","dorsal","non-high","back"
"Spanish","m7","m","guino",-64,2,"g","voiced","gu","u",4,65,90,1,0.8,"dorsal","dorsal","high","back"
"Spanish","m7","m","pico",8,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Spanish","m7","m","pina",9,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Spanish","m7","m","pino",9,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Spanish","m7","m","pinza",8,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Spanish","m7","m","pipas",9,2,"p","voiceless","pi","i",4,65,90,1,0.8,"labial","labial","high","front"
"Spanish","m7","m","pollo",12,2,"p","voiceless","po","o",4,65,90,1,0.8,"labial","labial","non-high","back"
"Spanish","m7","m","pua",29,2,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Spanish","m7","m","pulpo",12,2,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Spanish","m7","m","puno",11,2,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Spanish","m7","m","puzle",28,2,"p","voiceless","pu","u",4,65,90,1,0.8,"labial","labial","high","back"
"Spanish","m7","m","tanque",12,2,"t","voiceless","ta","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","tarro",11,2,"t","voiceless","ta","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","taza",20,2,"t","voiceless","ta","a",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","techo",11,2,"t","voiceless","te","e",4,65,90,1,0.8,"coronal","coronal","non-high","front"
"Spanish","m7","m","teja",11,2,"t","voiceless","te","e",4,65,90,1,0.8,"coronal","coronal","non-high","front"
"Spanish","m7","m","timbre",18,2,"t","voiceless","ti","i",4,65,90,1,0.8,"coronal","coronal","high","front"
"Spanish","m7","m","tiza",18,2,"t","voiceless","ti","i",4,65,90,1,0.8,"coronal","coronal","high","front"
"Spanish","m7","m","toro",13,2,"t","voiceless","to","o",4,65,90,1,0.8,"coronal","coronal","non-high","back"
"Spanish","m7","m","tubo",11,2,"t","voiceless","tu","u",4,65,90,1,0.8,"coronal","coronal","high","back"
"Spanish","m7","m","tumba",14,2,"t","voiceless","tu","u",4,65,90,1,0.8,"coronal","coronal","high","back"
"Spanish","f10","f","barba",-108,2,"b","voiced","ba","a",3,33,55.3846153846154,0.507692307692308,0.6,"labial","labial","non-high","back"
"Spanish","f10","f","barca",-75,2,"b","voiced","ba","a",3,33,55.3846153846154,0.507692307692308,0.6,"labial","labial","non-high","back"
"Spanish","f10","f","bata",-74,2,"b","voiced","ba","a",3,33,55.3846153846154,0.507692307692308,0.6,"labial","labial","non-high","back"
"Spanish","f10","f","bici",-139,2,"b","voiced","bi","i",3,33,55.3846153846154,0.507692307692308,0.6,"labial","labial","high","front"
